cluster,category,precision
11,the_mainstream_media,0.4
10,autos_and_vehicles,0.2857142857142857
13,citizen_journalism,0.2857142857142857
12,travel,0.2
15,personal_or_auto-biographical,0.2857142857142857
14,art,0.3333333333333333
17,web_development_and_sites,0.25
16,comedy,0.14285714285714285
18,personal_or_auto-biographical,0.6
1,the_mainstream_media,0.2857142857142857
0,travel,0.14031357959075205
3,citizen_journalism,0.6982248520710059
2,literature,0.45454545454545453
-1,travel,0.18147448015122875
4,comedy,0.3333333333333333
7,citizen_journalism,0.2857142857142857
6,food_and_drink,0.5
9,travel,0.6666666666666666
5,videoblogging,0.25
8,comedy,0.2
