cluster,category,precision
24,food_and_drink,0.18421052631578946
25,health,0.1824953445065177
20,citizen_journalism,0.1328125
21,citizen_journalism,0.46875
22,citizen_journalism,0.3208092485549133
23,autos_and_vehicles,0.5
1,conferences_and_other_events,0.1836734693877551
0,travel,0.17316017316017315
3,food_and_drink,0.17307692307692307
2,travel,1.0
5,religion,1.0
4,travel,1.0
7,travel,0.18050541516245489
6,travel,0.1590909090909091
9,travel,0.1871508379888268
8,comedy,0.16
11,autos_and_vehicles,0.14803625377643503
10,conferences_and_other_events,1.0
13,travel,0.17708333333333334
12,gaming,0.3333333333333333
15,citizen_journalism,0.31179775280898875
14,autos_and_vehicles,0.1232876712328767
17,autos_and_vehicles,0.25
16,food_and_drink,0.21804511278195488
19,citizen_journalism,0.22983870967741934
18,travel,0.19186046511627908
