cluster,category,precision
42,citizen_journalism,0.14971428571428572
48,autos_and_vehicles,0.14989733059548255
43,autos_and_vehicles,0.16838487972508592
49,citizen_journalism,0.23068630973769313
24,health,0.267879813796022
25,autos_and_vehicles,0.1565309360126917
26,food_and_drink,0.3333333333333333
27,citizen_journalism,0.30416312659303313
20,citizen_journalism,0.15402298850574714
21,citizen_journalism,0.20460358056265984
22,autos_and_vehicles,0.19826086956521738
23,citizen_journalism,0.527190332326284
46,autos_and_vehicles,0.16878710771840544
47,autos_and_vehicles,0.29063097514340347
44,autos_and_vehicles,0.17567567567567569
45,travel,0.1629364368845121
28,travel,0.128
29,travel,0.12944983818770225
40,autos_and_vehicles,0.3507421660252886
41,citizen_journalism,0.259203227433182
1,autos_and_vehicles,0.2089864158829676
0,citizen_journalism,0.46614950634696756
3,citizen_journalism,0.6083783783783784
2,health,0.2166970802919708
5,travel,0.148068669527897
4,citizen_journalism,0.47543831938082454
7,autos_and_vehicles,0.16132315521628499
6,conferences_and_other_events,0.2455808080808081
9,citizen_journalism,0.39190981432360744
8,health,0.3028341887971435
39,citizen_journalism,0.203125
38,citizen_journalism,0.18231540565177756
11,travel,0.1285140562248996
10,travel,0.14730290456431536
13,travel,0.16571969696969696
12,travel,0.18090452261306533
15,travel,0.1564760026298488
14,citizen_journalism,0.16847433116413593
17,gaming,0.46453287197231835
16,travel,0.13458528951486698
19,autos_and_vehicles,0.22112211221122113
18,autos_and_vehicles,0.15845337376800606
31,food_and_drink,0.2728380024360536
30,conferences_and_other_events,0.21691813010140984
37,travel,0.15795724465558195
36,autos_and_vehicles,0.23500697350069735
35,autos_and_vehicles,0.18952234206471494
34,citizen_journalism,0.24937027707808565
33,conferences_and_other_events,0.17218543046357615
32,travel,0.18587047939444912
